date,MSCI_WORLD_ACWI,IEF_BOND_7_10_INDEX
2008-05-29,386.24,66.884
2008-05-30,387.75,66.9858
2008-06-02,385.48,67.4194
2008-06-03,383.32,67.8465
2008-06-04,381.62,67.6598
2008-06-05,385.2,67.2607
2008-06-06,380.16,67.7034
2008-06-09,377.91,67.3904
2008-06-10,372.35,66.8515
2008-06-11,368.52,66.9899
2008-06-12,366.9,66.3667
2008-06-13,369.61,66.1539
2008-06-16,371.81,66.2338
2008-06-17,372.48,66.3651
2008-06-18,369.62,66.74
2008-06-19,367.66,66.4852
2008-06-20,362.63,66.8149
2008-06-23,360.89,66.6788
2008-06-24,359.82,67.0385
2008-06-25,362.01,66.9713
2008-06-26,356.15,67.3864
2008-06-27,354.29,67.6265
2008-06-30,355.4,67.6809
2008-07-01,352.56,67.626
2008-07-02,348.28,67.8259
2008-07-03,346.8,67.7945
2008-07-04,345.39,
2008-07-07,345.22,68.1501
2008-07-08,344.85,68.3357
2008-07-09,344.45,68.5265
2008-07-10,344.02,68.6464
2008-07-11,341.03,67.9951
2008-07-14,340.17,68.2969
2008-07-15,335.2,68.5121
2008-07-16,338.23,68.1369
2008-07-17,343.84,67.6201
2008-07-18,344.06,67.4144
2008-07-21,346.28,67.5192
2008-07-22,347.95,67.3534
2008-07-23,350.25,67.1342
2008-07-24,345.24,67.7844
2008-07-25,343.74,67.3479
2008-07-28,340.4,67.8225
2008-07-29,341.74,67.704
2008-07-30,347.48,67.6892
2008-07-31,345.75,68.0691
2008-08-01,341.98,68.2191
2008-08-04,338.2,68.1637
2008-08-05,342.81,68.0363
2008-08-06,345.19,67.8574
2008-08-07,341.23,68.4967
2008-08-08,341.8,68.4167
2008-08-11,344.47,68.1885
2008-08-12,341.34,68.6255
2008-08-13,337.56,68.5341
2008-08-14,339.19,68.7445
2008-08-15,337.78,68.9449
2008-08-18,335.61,69.131
2008-08-19,330.28,69.0424
2008-08-20,332.8,69.2566
2008-08-21,333.78,69.0645
2008-08-22,335.97,68.8964
2008-08-25,332.75,69.3338
2008-08-26,331.78,69.3338
2008-08-27,334.29,69.4179
2008-08-28,338.19,69.3208
2008-08-29,337.61,69.2075
2008-09-01,334.71,
2008-09-02,332.91,69.6454
2008-09-03,329.95,69.8657
2008-09-04,321.14,70.1269
2008-09-05,317.51,70.0353
2008-09-08,324.97,69.9815
2008-09-09,316.37,70.3066
2008-09-10,315.86,70.0719
2008-09-11,314.86,70.193
2008-09-12,319.95,69.6709
2008-09-15,308.45,70.986
2008-09-16,304.93,70.9033
2008-09-17,296.1,71.3818
2008-09-18,301.75,71.216
2008-09-19,320.31,69.4701
2008-09-22,315.83,69.2626
2008-09-23,311.5,69.1551
2008-09-24,310.27,69.5558
2008-09-25,314.38,69.0941
2008-09-26,311.4,69.3001
2008-09-29,290.1,70.3149
2008-09-30,294.79,69.2409
2008-10-01,295.18,69.5559
2008-10-02,284.56,70.0624
2008-10-03,283.27,70.094
2008-10-06,265.87,71.2844
2008-10-07,257.96,70.8541
2008-10-08,247.86,69.6464
2008-10-09,238.14,68.878
2008-10-10,226.42,69.0015
2008-10-13,247.5,
2008-10-14,254.68,68.0647
2008-10-15,236.58,68.0904
2008-10-16,231.83,68.302
2008-10-17,234.57,68.2895
2008-10-20,244.13,68.6573
2008-10-21,239.82,69.5163
2008-10-22,224.14,69.8883
2008-10-23,223.55,70.3938
2008-10-24,213.27,69.6489
2008-10-27,204.1,69.46
2008-10-28,218.29,69.1341
2008-10-29,226.34,68.8198
2008-10-30,234.62,68.5521
2008-10-31,236.11,68.3667
2008-11-03,237.59,68.738
2008-11-04,248.64,69.3824
2008-11-05,243,69.7027
2008-11-06,228.42,69.6304
2008-11-07,231.87,69.3445
2008-11-10,232.89,69.5159
2008-11-11,224.13,
2008-11-12,215.15,70.1193
2008-11-13,220.17,69.8622
2008-11-14,217.15,70.2301
2008-11-17,212.15,70.6126
2008-11-18,212.01,71.3105
2008-11-19,202.66,71.921
2008-11-20,190.47,73.0962
2008-11-21,195.82,72.7578
2008-11-24,208.7,71.9988
2008-11-25,212.39,73.0791
2008-11-26,215.93,73.6009
2008-11-27,218.18,
2008-11-28,220.05,73.8374
2008-12-01,205.51,75.1083
2008-12-02,208.73,75.2432
2008-12-03,211.82,75.3543
2008-12-04,208.26,75.894
2008-12-05,208.96,75.2589
2008-12-08,220.87,74.871
2008-12-09,219.27,75.2527
2008-12-10,222.77,75.1127
2008-12-11,221.49,75.5389
2008-12-12,219.29,75.9591
2008-12-15,221.02,76.0938
2008-12-16,227.16,77.136
2008-12-17,230.18,77.9554
2008-12-18,228.39,78.5981
2008-12-19,225.27,78.2876
2008-12-22,221.53,78.2438
2008-12-23,220.11,78.1608
2008-12-24,219.95,77.9873
2008-12-25,220.19,
2008-12-26,221.09,78.3071
2008-12-29,223.03,78.5717
2008-12-30,226.68,78.5562
2008-12-31,227.68,77.632
2009-01-01,227.73,
2009-01-02,233.98,76.6908
2009-01-05,234.5,76.4136
2009-01-06,235.81,76.3916
2009-01-07,233.09,76.4598
2009-01-08,232.22,76.7507
2009-01-09,228.38,76.9662
2009-01-12,223.21,77.4963
2009-01-13,220.17,77.5418
2009-01-14,213.78,77.9896
2009-01-15,211.17,78.0241
2009-01-16,214.39,77.457
2009-01-19,212.84,
2009-01-20,203.94,77.2612
2009-01-21,207.39,76.2637
2009-01-22,205.56,75.877
2009-01-23,204.17,75.6966
2009-01-26,208.2,75.551
2009-01-27,211.12,76.1935
2009-01-28,217.12,75.4986
2009-01-29,212.4,74.7269
2009-01-30,208.02,74.5953
2009-02-02,205.33,75.2659
2009-02-03,208.97,74.5948
2009-02-04,210.31,74.2526
2009-02-05,211.45,74.3717
2009-02-06,216.23,73.9931
2009-02-09,217.9,73.8162
2009-02-10,210.93,74.7923
2009-02-11,210.33,75.222
2009-02-12,208.27,75.6054
2009-02-13,208.56,74.784
2009-02-16,206.96,
2009-02-17,198.25,75.9647
2009-02-18,196.89,75.5687
2009-02-19,196.82,74.896
2009-02-20,192.21,75.3232
2009-02-23,189.02,75.2859
2009-02-24,191.09,75.1526
2009-02-25,190.3,74.375
2009-02-26,190.3,74.243
2009-02-27,187.17,73.9901
2009-03-02,177.96,74.7095
2009-03-03,176.1,74.5749
2009-03-04,180.57,74.1757
2009-03-05,175.46,75.1997
2009-03-06,174.8,75.1371
2009-03-09,172.7,74.8917
2009-03-10,181.57,74.3963
2009-03-11,183.22,74.7757
2009-03-12,186.61,74.9877
2009-03-13,189.51,75.0589
2009-03-16,191.92,74.7586
2009-03-17,195,74.4815
2009-03-18,197.37,77.1035
2009-03-19,201.09,76.9042
2009-03-20,197.97,76.8388
2009-03-23,207.98,76.7167
2009-03-24,206.7,76.7166
2009-03-25,208.13,76.1295
2009-03-26,211.3,76.3602
2009-03-27,207.21,76.1763
2009-03-30,198.9,76.4631
2009-03-31,202.04,76.6374
2009-04-01,205.21,76.8062
2009-04-02,214.33,76.2722
2009-04-03,214.96,75.4032
2009-04-06,213.77,75.2621
2009-04-07,209.97,75.431
2009-04-08,210.36,75.7726
2009-04-09,217,75.4022
2009-04-10,217.27,
2009-04-13,218.44,75.8678
2009-04-14,217.61,76.2002
2009-04-15,217.91,76.3499
2009-04-16,220.79,75.969
2009-04-17,221.87,75.4065
2009-04-20,214.29,75.9137
2009-04-21,215.68,75.5901
2009-04-22,216.01,75.2683
2009-04-23,217.86,75.4482
2009-04-24,222.26,75.0783
2009-04-27,220.41,75.5164
2009-04-28,217.77,75.093
2009-04-29,223.02,74.6507
2009-04-30,225.24,74.5109
2009-05-01,225.96,74.3035
2009-05-04,233.09,74.4203
2009-05-05,233.44,74.4429
2009-05-06,236.47,74.4813
2009-05-07,236.39,73.8694
2009-05-08,241.18,73.8684
2009-05-11,238.87,74.4809
2009-05-12,238.36,74.5108
2009-05-13,233.02,74.8668
2009-05-14,232.9,74.8482
2009-05-15,233.2,74.7408
2009-05-18,237.44,74.2875
2009-05-19,240.65,74.1483
2009-05-20,242.34,74.3697
2009-05-21,238.21,73.6216
2009-05-22,239.24,73.1331
2009-05-25,239.58,
2009-05-26,242.79,72.9268
2009-05-27,241.97,71.9427
2009-05-28,242.89,72.0205
2009-05-29,246.69,73.023
2009-06-01,253.29,71.7493
2009-06-02,254.29,72.0889
2009-06-03,250.03,72.5587
2009-06-04,250.61,71.7299
2009-06-05,249.97,70.9266
2009-06-08,247.82,70.7942
2009-06-09,249.44,70.986
2009-06-10,251.23,70.6142
2009-06-11,253.39,71.0133
2009-06-12,252.81,71.398
2009-06-15,246.23,71.8119
2009-06-16,244.13,72.0098
2009-06-17,241.84,72.1212
2009-06-18,242.98,71.1121
2009-06-19,244.66,71.3237
2009-06-22,238.39,71.8524
2009-06-23,237.7,72.1083
2009-06-24,241.26,71.8846
2009-06-25,243.03,72.6158
2009-06-26,244.87,72.8214
2009-06-29,246.54,72.8998
2009-06-30,244.9,72.7583
2009-07-01,247.33,72.6526
2009-07-02,241.44,72.964
2009-07-03,241.24,
2009-07-06,239.34,72.9588
2009-07-07,236.86,73.2138
2009-07-08,234.47,74.1297
2009-07-09,235.78,73.495
2009-07-10,234.39,74.1127
2009-07-13,236.89,73.8614
2009-07-14,239.97,73.3592
2009-07-15,246.92,72.585
2009-07-16,249.07,72.8344
2009-07-17,249.86,72.3632
2009-07-20,253.74,72.767
2009-07-21,255.91,73.3482
2009-07-22,255.87,72.9353
2009-07-23,260.82,72.1278
2009-07-24,261.5,72.3344
2009-07-27,262.95,72.141
2009-07-28,262.16,72.2422
2009-07-29,260.54,72.3269
2009-07-30,264.4,72.4547
2009-07-31,266.14,73.1962
2009-08-03,271.6,72.493
2009-08-04,271.71,72.3019
2009-08-05,270.32,71.893
2009-08-06,269.82,72.0009
2009-08-07,270.61,71.4516
2009-08-10,270,71.9151
2009-08-11,267.2,72.2932
2009-08-12,269.09,72.2623
2009-08-13,272.47,72.8559
2009-08-14,270.78,73.0355
2009-08-17,262.87,73.407
2009-08-18,265.77,73.2158
2009-08-19,266.64,73.5378
2009-08-20,269.98,73.6664
2009-08-21,274.21,73.0175
2009-08-24,276.43,73.3572
2009-08-25,276.95,73.5881
2009-08-26,275.8,73.6586
2009-08-27,275.31,73.5446
2009-08-28,277.46,73.6114
2009-08-31,275.1,73.9185
2009-09-01,270.96,74.053
2009-09-02,268.81,74.4938
2009-09-03,270.39,74.3389
2009-09-04,273.36,73.7469
2009-09-07,276,
2009-09-08,279.59,73.6654
2009-09-09,281.29,73.6461
2009-09-10,283.46,74.4153
2009-09-11,284.73,74.4128
2009-09-14,284.15,74.0994
2009-09-15,284.87,73.8671
2009-09-16,289.75,73.7705
2009-09-17,290.88,74.1539
2009-09-18,290.2,73.7321
2009-09-21,287.97,73.6842
2009-09-22,291.22,73.8656
2009-09-23,289.84,74.0849
2009-09-24,286.1,74.2886
2009-09-25,284.41,74.5516
2009-09-28,287,74.7268
2009-09-29,286.88,74.7676
2009-09-30,287.23,74.7126
2009-10-01,281.55,75.367
2009-10-02,278.23,75.2653
2009-10-05,280.81,75.271
2009-10-06,286.5,75.1626
2009-10-07,286.91,75.5958
2009-10-08,290.6,75.169
2009-10-09,291.36,74.4683
2009-10-12,292.87,
2009-10-13,292.05,74.9122
2009-10-14,297.43,74.3453
2009-10-15,298.49,74.1047
2009-10-16,295.77,74.3923
2009-10-19,299.42,74.5272
2009-10-20,298.21,74.8472
2009-10-21,297.5,74.4509
2009-10-22,297.23,74.4057
2009-10-23,295.23,74.1207
2009-10-26,292.14,73.7184
2009-10-27,289.5,74.2518
2009-10-28,283.31,74.5331
2009-10-29,287.7,74.0544
2009-10-30,282.59,74.6768
2009-11-02,283.15,74.5561
2009-11-03,281.7,74.3039
2009-11-04,285.1,73.9209
2009-11-05,288.16,74.0477
2009-11-06,289.26,74.2415
2009-11-09,295.87,74.3544
2009-11-10,295.8,74.3742
2009-11-11,297.34,
2009-11-12,294.67,74.606
2009-11-13,296.1,74.6869
2009-11-16,300.7,75.243
2009-11-17,299.32,75.2951
2009-11-18,299.82,75.0614
2009-11-19,294.93,75.1776
2009-11-20,293.4,75.1414
2009-11-23,298.36,75.1293
2009-11-24,296.89,75.4124
2009-11-25,299.51,75.6672
2009-11-26,295.17,
2009-11-27,292.21,76.0639
2009-11-30,293.67,76.1616
2009-12-01,299.57,75.7781
2009-12-02,300.33,75.5092
2009-12-03,299.77,75.2052
2009-12-04,299.29,74.6295
2009-12-07,298.38,74.8728
2009-12-08,294.83,75.2108
2009-12-09,294.02,75.0819
2009-12-10,295.27,74.7696
2009-12-11,295.9,74.4494
2009-12-14,298.23,74.4379
2009-12-15,296.5,74.1267
2009-12-16,298.19,74.1731
2009-12-17,292.92,74.7811
2009-12-18,292.46,74.4457
2009-12-21,294.91,73.7417
2009-12-22,296,73.426
2009-12-23,297.97,73.3928
2009-12-24,299.64,73.1022
2009-12-25,299.52,
2009-12-28,300.86,72.9463
2009-12-29,301.2,73.1223
2009-12-30,299.72,73.2723
2009-12-31,299.44,72.9586
2010-01-01,299.44,
2010-01-04,304.69,73.0204
2010-01-05,305.89,73.4955
2010-01-06,306.29,73.2334
2010-01-07,305.87,73.1713
2010-01-08,307.14,73.2742
2010-01-11,309.59,73.2517
2010-01-12,307.57,73.7931
2010-01-13,307.71,73.4808
2010-01-14,309.18,73.7411
2010-01-15,306.33,74.0592
2010-01-18,306.98,
2010-01-19,308.15,73.9309
2010-01-20,303.32,74.2055
2010-01-21,298.76,74.4783
2010-01-22,294.29,74.5544
2010-01-25,293.9,74.3989
2010-01-26,291.83,74.4228
2010-01-27,290.76,74.3482
2010-01-28,288.54,74.301
2010-01-29,286.33,74.5914
2010-02-01,288.53,74.367
2010-02-02,292.26,74.4841
2010-02-03,291.38,74.1446
2010-02-04,283.11,74.6598
2010-02-05,279.55,75.033
2010-02-08,278.77,74.7991
2010-02-09,281.25,74.5792
2010-02-10,281.46,74.2786
2010-02-11,283.4,74.1568
2010-02-12,283.14,74.3636
2010-02-15,283.28,
2010-02-16,287.47,74.5525
2010-02-17,289.96,74.1357
2010-02-18,291.03,73.8126
2010-02-19,289.64,73.8993
2010-02-22,291.23,73.8577
2010-02-23,288.59,74.4387
2010-02-24,289.36,74.4234
2010-02-25,286.91,74.7232
2010-02-26,289.5,75.025
2010-03-01,291.58,74.9618
2010-03-02,294.01,74.9487
2010-03-03,296.05,74.9171
2010-03-04,295.46,75.0446
2010-03-05,299.31,74.6407
2010-03-08,300.69,74.5352
2010-03-09,300.56,74.6055
2010-03-10,302.23,74.518
2010-03-11,302.62,74.5181
2010-03-12,303.78,74.5624
2010-03-15,302.2,74.6212
2010-03-16,305.14,74.9244
2010-03-17,307.66,74.98
2010-03-18,306.21,74.82
2010-03-19,304.74,74.7494
2010-03-22,305.02,74.9152
2010-03-23,306.84,74.8683
2010-03-24,304.41,74.0464
2010-03-25,304.64,73.6612
2010-03-26,305.14,73.9112
2010-03-29,307.16,73.9018
2010-03-30,307.49,73.8788
2010-03-31,307.4,74.089
2010-04-01,310.66,73.9519
2010-04-02,310.85,73.5134
2010-04-05,312.19,73.2662
2010-04-06,312.47,73.4125
2010-04-07,311.55,73.9899
2010-04-08,310.82,73.8244
2010-04-09,313.81,73.8714
2010-04-12,315.05,74.1322
2010-04-13,314.01,74.3425
2010-04-14,317.47,74.1234
2010-04-15,318.05,74.1886
2010-04-16,313.1,74.6189
2010-04-19,311.23,74.4411
2010-04-20,314.03,74.4795
2010-04-21,313.59,74.8104
2010-04-22,311.87,74.6197
2010-04-23,313.48,74.3708
2010-04-26,314.64,74.4157
2010-04-27,308.23,75.1108
2010-04-28,305.8,74.6715
2010-04-29,309.27,74.9329
2010-04-30,307.35,75.3004
2010-05-03,307.72,75.0744
2010-05-04,300.13,75.5768
2010-05-05,296.31,75.9137
2010-05-06,288.21,76.6872
2010-05-07,281.62,76.5019
2010-05-10,295.22,75.9813
2010-05-11,292.97,76.0084
2010-05-12,296.41,75.8661
2010-05-13,295.36,75.9103
2010-05-14,288.31,76.5623
2010-05-17,285.79,76.4303
2010-05-18,284.87,76.9563
2010-05-19,280.1,77.0042
2010-05-20,271.84,77.5669
2010-05-21,274.24,77.8562
2010-05-24,272.29,77.718
2010-05-25,267.42,78.1068
2010-05-26,269.57,77.7877
2010-05-27,277.4,77.1623
2010-05-28,276.92,77.4201
2010-05-31,277.17,
2010-06-01,274.13,77.4861
2010-06-02,276.35,77.2651
2010-06-03,279.61,77.0559
2010-06-04,272.31,78.097
2010-06-07,267.17,78.2006
2010-06-08,268.14,78.3068
2010-06-09,269.38,78.2242
2010-06-10,275.42,77.4868
2010-06-11,277.01,78.1094
2010-06-14,279.87,77.8122
2010-06-15,283.99,77.6427
2010-06-16,284.83,77.8011
2010-06-17,285.34,78.318
2010-06-18,286.16,78.1205
2010-06-21,288.3,78.0368
2010-06-22,284.44,78.4942
2010-06-23,282.07,78.8117
2010-06-24,278.75,78.7792
2010-06-25,277.93,78.8525
2010-06-28,278.78,79.3829
2010-06-29,270.02,79.7536
2010-06-30,268.25,79.8204
2010-07-01,266.74,79.9609
2010-07-02,267.02,79.6553
2010-07-05,266.36,
2010-07-06,271.03,79.9703
2010-07-07,275.52,79.7176
2010-07-08,278.86,79.512
2010-07-09,280.78,79.3216
2010-07-12,280.79,79.4288
2010-07-13,284.89,79.0648
2010-07-14,285.97,79.463
2010-07-15,285.81,79.9128
2010-07-16,280.3,80.1806
2010-07-19,280.02,80.0738
2010-07-20,281.29,80.2885
2010-07-21,280.57,80.5412
2010-07-22,285.76,80.322
2010-07-23,287.72,79.9653
2010-07-26,290.62,80.0089
2010-07-27,291.1,79.7198
2010-07-28,290.75,80.0345
2010-07-29,290.61,80.1164
2010-07-30,289.75,80.6819
2010-08-02,296.69,80.3858
2010-08-03,296.75,80.7533
2010-08-04,296.71,80.5208
2010-08-05,296.84,80.7475
2010-08-06,296.64,81.2977
2010-08-09,298.16,81.3282
2010-08-10,294.74,81.6101
2010-08-11,286.71,82.2011
2010-08-12,284.97,82.0402
2010-08-13,284.58,82.2968
2010-08-16,285.35,82.9578
2010-08-17,288.52,82.5061
2010-08-18,288.7,82.5036
2010-08-19,285.86,82.849
2010-08-20,282.69,82.5865
2010-08-23,282.5,82.6445
2010-08-24,278.83,83.2865
2010-08-25,277.24,82.9888
2010-08-26,278.16,83.241
2010-08-27,280.97,82.3085
2010-08-30,279.8,82.9823
2010-08-31,279.06,83.3889
2010-09-01,286.71,82.7212
2010-09-02,288.63,82.4491
2010-09-03,291.72,81.9816
2010-09-06,293.09,
2010-09-07,290.07,82.6013
2010-09-08,291.1,82.3528
2010-09-09,293.09,81.6937
2010-09-10,293.76,81.4876
2010-09-13,298.01,81.8535
2010-09-14,298.91,82.3179
2010-09-15,299.24,82.0027
2010-09-16,298.49,81.7992
2010-09-17,298.47,81.8876
2010-09-20,302.24,82.1413
2010-09-21,301.76,82.8491
2010-09-22,302.16,83.117
2010-09-23,300.52,83.0844
2010-09-24,305.15,82.761
2010-09-27,304.93,83.3611
2010-09-28,305.71,83.7498
2010-09-29,306.03,83.4662
2010-09-30,305.16,83.3969
2010-10-01,306.69,83.3791
2010-10-04,304.9,83.6776
2010-10-05,310.42,83.7726
2010-10-06,312.22,84.2468
2010-10-07,312.29,84.305
2010-10-08,312.99,84.4303
2010-10-11,313.39,
2010-10-12,312.47,84.2326
2010-10-13,316.38,84.2149
2010-10-14,317.64,83.8222
2010-10-15,316.83,83.3577
2010-10-18,317.46,83.9203
2010-10-19,312.65,84.0539
2010-10-20,315.69,84.0835
2010-10-21,316.57,83.7217
2010-10-22,316.09,83.5449
2010-10-25,317.99,83.6135
2010-10-26,316.72,83.0898
2010-10-27,313.82,82.6174
2010-10-28,315.64,82.9935
2010-10-29,315.95,83.3388
2010-11-01,316.78,83.2736
2010-11-02,319.29,83.5151
2010-11-03,319.6,83.4681
2010-11-04,326.91,84.4314
2010-11-05,327.39,84.1532
2010-11-08,326.57,84.065
2010-11-09,326.01,83.4493
2010-11-10,323.88,83.7756
2010-11-11,323.02,
2010-11-12,319.7,83.0534
2010-11-15,319.24,82.1143
2010-11-16,313.59,82.4518
2010-11-17,313.77,82.3218
2010-11-18,318.81,82.043
2010-11-19,319.12,82.1598
2010-11-22,318.31,82.5862
2010-11-23,312.75,82.8753
2010-11-24,315.52,81.9587
2010-11-25,316.02,
2010-11-26,312.33,82.2486
2010-11-29,310.2,82.5186
2010-11-30,308.38,82.6722
2010-12-01,314.39,81.618
2010-12-02,319.66,81.373
2010-12-03,322.13,81.3376
2010-12-06,321.78,81.8088
2010-12-07,322.97,80.3659
2010-12-08,321.74,79.8674
2010-12-09,322.83,79.911
2010-12-10,323.94,79.4872
2010-12-13,326.22,79.651
2010-12-14,326.99,78.6761
2010-12-15,324.86,78.3478
2010-12-16,324.6,78.6315
2010-12-17,324.26,79.5026
2010-12-20,324.52,79.4518
2010-12-21,327.6,79.5985
2010-12-22,328.23,79.4766
2010-12-23,328.23,79.2001
2010-12-24,328.4,
2010-12-27,328,79.4599
2010-12-28,328.61,78.7343
2010-12-29,329.84,79.5827
2010-12-30,329.66,79.4136
2010-12-31,330.64,79.8059
2011-01-03,332.87,79.624
2011-01-04,333.22,79.5979
2011-01-05,332.15,78.7891
2011-01-06,331.58,79.2033
2011-01-07,330.76,79.7851
2011-01-10,329.04,79.961
2011-01-11,330.79,79.7301
2011-01-12,335.19,79.6544
2011-01-13,336.72,80.0269
2011-01-14,337.42,79.8344
2011-01-17,336.85,
2011-01-18,338.97,79.6849
2011-01-19,337.42,79.8481
2011-01-20,333.65,79.1357
2011-01-21,335.05,79.4072
2011-01-24,337.19,79.4918
2011-01-25,336.88,80.0373
2011-01-26,338.79,79.4388
2011-01-27,339.39,79.7187
2011-01-28,334.54,80.0694
2011-01-31,335.58,79.8339
2011-02-01,340.98,79.4619
2011-02-02,341.72,79.1759
2011-02-03,341,78.8441
2011-02-04,341.25,78.1915
2011-02-07,342.92,78.2489
2011-02-08,344.63,77.7682
2011-02-09,342.85,78.2223
2011-02-10,341.02,77.8856
2011-02-11,341.79,78.202
2011-02-14,343.22,78.3894
2011-02-15,343.04,78.3744
2011-02-16,344.94,78.3475
2011-02-17,346.78,78.6226
2011-02-18,347.83,78.5588
2011-02-21,346.76,
2011-02-22,341.57,79.3249
2011-02-23,339.52,79.1647
2011-02-24,338.53,79.4381
2011-02-25,342.19,79.5459
2011-02-28,344.82,79.6568
2011-03-01,342.61,79.6732
2011-03-02,342,79.3891
2011-03-03,345.7,78.752
2011-03-04,345.34,79.2456
2011-03-07,342.96,79.2297
2011-03-08,343.59,78.9615
2011-03-09,343.26,79.4034
2011-03-10,336.68,79.8713
2011-03-11,336.73,79.8831
2011-03-14,334.01,80.2198
2011-03-15,326.49,80.361
2011-03-16,324.03,81.0386
2011-03-17,328.18,80.8206
2011-03-18,330.12,80.6499
2011-03-21,335.09,80.3863
2011-03-22,336.29,80.3338
2011-03-23,336.56,80.2269
2011-03-24,339.77,79.8946
2011-03-25,340.54,79.6453
2011-03-28,339.38,79.6251
2011-03-29,340.04,79.3854
2011-03-30,343.42,79.6268
2011-03-31,343.64,79.6279
2011-04-01,345.66,79.6228
2011-04-04,346.91,79.8002
2011-04-05,346.54,79.4559
2011-04-06,348.05,79.1263
2011-04-07,347.18,79.0803
2011-04-08,348.72,78.9751
2011-04-11,347.87,79.0216
2011-04-12,343.66,79.4648
2011-04-13,345.07,79.702
2011-04-14,344.45,79.5618
2011-04-15,344.76,80.0079
2011-04-18,339.28,80.2689
2011-04-19,341.13,80.3534
2011-04-20,348.01,80.0954
2011-04-21,350.83,80.0933
2011-04-22,350.85,
2011-04-25,349.98,80.366
2011-04-26,352,80.6421
2011-04-27,353.01,80.3893
2011-04-28,355.95,80.7594
2011-04-29,356.9,80.8891
2011-05-02,357.72,80.9608
2011-05-03,354.92,81.1452
2011-05-04,351.74,81.3421
2011-05-05,347.83,81.6781
2011-05-06,348.75,81.7951
2011-05-09,347.47,81.9192
2011-05-10,350.46,81.6003
2011-05-11,348.42,81.8415
2011-05-12,346.31,81.625
2011-05-13,344.42,81.8849
2011-05-16,342.65,82.136
2011-05-17,340.89,82.3166
2011-05-18,344.07,82.0129
2011-05-19,344.82,82.0263
2011-05-20,342.8,82.1664
2011-05-23,336.63,82.3272
2011-05-24,337.52,82.3961
2011-05-25,338.26,82.3979
2011-05-26,340.36,82.8462
2011-05-27,343.5,82.8441
2011-05-30,343.48,
2011-05-31,347.9,82.9892
2011-06-01,343.62,83.5435
2011-06-02,341.04,83.2143
2011-06-03,339.73,83.4793
2011-06-06,337.18,83.4685
2011-06-07,337.79,83.4282
2011-06-08,335.27,83.7431
2011-06-09,336.49,83.4949
2011-06-10,331.64,83.6707
2011-06-13,331.47,83.5641
2011-06-14,335.71,82.909
2011-06-15,330.59,83.7252
2011-06-16,327.46,84.1128
2011-06-17,328.87,83.8941
2011-06-20,328.86,83.7959
2011-06-21,333.95,83.6633
2011-06-22,333.58,83.6025
2011-06-23,329.15,84.1869
2011-06-24,328.21,84.4531
2011-06-27,329.49,84.1463
2011-06-28,333.09,83.359
2011-06-29,337.46,82.9643
2011-06-30,341.82,82.6577
2011-07-01,345.04,82.3904
2011-07-04,346.53,
2011-07-05,345.9,82.8521
2011-07-06,344.82,83.1111
2011-07-07,347.39,82.7493
2011-07-08,345.18,83.6288
2011-07-11,338.05,84.2394
2011-07-12,335.5,84.2853
2011-07-13,339.07,84.3978
2011-07-14,336.86,84.0973
2011-07-15,337.39,84.3686
2011-07-18,333.28,84.4097
2011-07-19,337.87,84.497
2011-07-20,339.87,84.2431
2011-07-21,344.48,83.7688
2011-07-22,345.99,84.0565
2011-07-25,344.06,83.8649
2011-07-26,344.72,84.2178
2011-07-27,339.22,84.0349
2011-07-28,337.66,84.2384
2011-07-29,335.9,85.1444
2011-08-01,334.34,85.5515
2011-08-02,327.33,86.2734
2011-08-03,324.85,86.3939
2011-08-04,311.6,87.2719
2011-08-05,307.13,86.5709
2011-08-08,291.5,87.9126
2011-08-09,297.72,88.9256
2011-08-10,290.54,89.1515
2011-08-11,298.95,88.1679
2011-08-12,302.11,88.8642
2011-08-15,308.39,88.643
2011-08-16,306.78,89.1408
2011-08-17,307.85,89.5027
2011-08-18,295.03,90.0126
2011-08-19,290.42,90.0905
2011-08-22,290.17,90.005
2011-08-23,296.83,89.6954
2011-08-24,298.93,88.9282
2011-08-25,295.63,89.2076
2011-08-26,297.6,89.4386
2011-08-29,304.95,88.9498
2011-08-30,306.49,89.6111
2011-08-31,310.62,89.3061
2011-09-01,309.03,89.8074
2011-09-02,302.19,90.7204
2011-09-05,296.06,
2011-09-06,293.41,90.8235
2011-09-07,301.29,90.4374
2011-09-08,300.59,90.7757
2011-09-09,291.98,91.2466
2011-09-12,288.41,91.1242
2011-09-13,290.84,90.7297
2011-09-14,292.67,90.6093
2011-09-15,298.53,90.1112
2011-09-16,300.52,90.1738
2011-09-19,295.08,91.0594
2011-09-20,296.35,91.0056
2011-09-21,290.41,91.4544
2011-09-22,277.38,92.4627
2011-09-23,277.84,91.7977
2011-09-26,280.65,91.1643
2011-09-27,289.17,90.4516
2011-09-28,285.15,90.5581
2011-09-29,286.89,90.842
2011-09-30,280.64,91.032
2011-10-03,273.01,91.9679
2011-10-04,272.08,91.9684
2011-10-05,277.1,91.1713
2011-10-06,284.36,90.6308
2011-10-07,285.68,90.0722
2011-10-10,293,
2011-10-11,294.06,89.4888
2011-10-12,298.26,89.0902
2011-10-13,297.12,89.4874
2011-10-14,301.14,89.1225
2011-10-17,298.13,89.6541
2011-10-18,298.75,89.7208
2011-10-19,298.5,89.6953
2011-10-20,295.69,89.5601
2011-10-21,302.26,89.4246
2011-10-24,307.35,89.2425
